-0,3611601402433635; 915,878291804218; -1; 
4,084176151292333; 911,756470552767; -1; 
13,912871178630759; 901,1575016204647; -1; 
24,326546443794506; 889,9697010808123; -1; 
24,326546443794506; 889,9697010808123; -1; 
33,803055124585605; 880,5483953632104; -1; 
43,757133626454255; 864,0611103574068; -1; 
43,757133626454255; 864,0611103574068; -1; 
54,18364679003408; 844,0408357075025; -1; 
63,89979624125835; 830,4977087384497; -1; 
73,6270718711099; 809,2997708738451; -1; 
83,70482212771998; 788,1018330092406; -1; 
94,13304701108862; 766,903895144636; -1; 
103,97543579673749; 746,8836204947318; -1; 
114,17172264872258; 724,5080194154269; -1; 
124,3620184814468; 706,254239587573; -1; 
134,31438526352667; 690,9446177964699; -1; 
144,2624727461345; 678,5791540421171; -1; 
154,09116777347293; 667,9801851098148; -1; 
154,09116777347293; 667,9801851098148; -1; 
164,03497595660875; 658,5588793922128; -1; 
173,97022554080053; 655,0258897481121; -1; 
184,50243740133925; 642,6604259937594; -1; 
29,23190742857249; 488,9753764753766; 0; Koaleszenz 915mm
